ticket_id,customer_id,ticket_date,issue_type
796,33521,2024-05-05,Complaint
797,38627,2021-12-18,Inquiry
798,406,2022-07-20,Inquiry
799,6167,2023-05-11,Inquiry
800,23960,2022-08-30,Complaint
801,17354,2020-08-28,Complaint
802,39875,2020-03-14,Complaint
803,8715,2022-05-18,Inquiry
804,49980,2021-01-28,Complaint
805,11536,2022-01-15,Inquiry
806,43162,2025-04-07,Complaint
807,29427,2023-01-03,Inquiry
808,21395,2021-08-16,Complaint
809,5020,2020-08-17,Inquiry
810,39270,2024-07-10,Inquiry
811,24448,2022-12-15,Inquiry
812,28245,2020-08-21,Inquiry
813,4847,2021-09-26,Complaint
814,20817,2024-01-29,Complaint
815,20530,2024-06-26,Inquiry
816,26705,2021-05-27,Complaint
817,29238,2020-07-24,Inquiry
818,16712,2022-10-06,Complaint
819,30491,2021-02-17,Complaint
820,15102,2022-01-06,Inquiry
821,44335,2021-12-14,Complaint
822,44314,2020-09-01,Complaint
823,29162,2023-02-03,Complaint
824,20862,2020-06-25,Complaint
825,12175,2023-03-28,Complaint
826,769,2020-02-18,Inquiry
827,33900,2023-04-26,Inquiry
828,39516,2024-12-09,Inquiry
829,4520,2024-05-09,Inquiry
830,31293,2025-04-02,Inquiry
831,47524,2021-12-12,Inquiry
832,34194,2023-01-27,Inquiry
833,34152,2024-08-23,Inquiry
834,34179,2021-04-16,Inquiry
835,19115,2025-04-16,Inquiry
836,8494,2023-01-15,Inquiry
837,1744,2025-04-01,Inquiry
838,20801,2021-02-15,Inquiry
839,15412,2024-10-02,Inquiry
840,14927,2021-12-09,Complaint
841,34828,2022-09-23,Complaint
842,29024,2021-05-02,Complaint
843,47129,2020-02-17,Inquiry
844,22255,2021-05-02,Inquiry
845,41621,2021-12-22,Complaint
846,45311,2020-07-14,Complaint
847,20718,2020-08-27,Complaint
848,10188,2021-05-28,Inquiry
849,46030,2023-07-16,Inquiry
850,27071,2024-02-04,Inquiry
851,26163,2024-04-26,Complaint
852,1307,2022-07-02,Inquiry
853,36277,2022-04-24,Complaint
854,39666,2022-02-20,Complaint
855,2552,2024-10-12,Inquiry
856,4555,2022-03-19,Inquiry
857,40783,2020-01-13,Inquiry
858,49957,2024-10-03,Inquiry
859,31028,2023-02-07,Inquiry
860,26855,2021-03-27,Complaint
861,47330,2020-07-10,Complaint
862,38774,2025-02-27,Complaint
863,40252,2023-05-20,Inquiry
864,34593,2020-10-25,Inquiry
865,22753,2020-10-25,Inquiry
866,31233,2022-08-31,Inquiry
867,43686,2021-01-21,Inquiry
868,42669,2022-10-19,Inquiry
869,25735,2022-11-12,Inquiry
870,9740,2022-12-16,Inquiry
871,26266,2022-05-16,Inquiry
872,37258,2020-11-09,Complaint
873,29896,2020-09-04,Inquiry
874,15922,2021-03-15,Complaint
875,43417,2023-10-02,Inquiry
876,45408,2025-03-26,Inquiry
877,13622,2020-03-05,Inquiry
878,37520,2021-04-03,Inquiry
879,45299,2023-12-31,Inquiry
880,47452,2021-09-11,Inquiry
881,43965,2025-04-13,Complaint
882,1475,2025-01-07,Inquiry
883,25472,2020-12-20,Inquiry
884,10662,2023-01-17,Inquiry
885,46400,2023-01-15,Inquiry
886,811,2022-02-22,Complaint
887,19200,2022-02-10,Inquiry
888,29029,2020-04-22,Inquiry
889,10962,2021-09-10,Inquiry
890,3196,2025-03-08,Inquiry
891,9614,2022-04-25,Complaint
892,36928,2020-02-18,Inquiry
893,43967,2022-05-17,Complaint
894,27612,2021-03-27,Inquiry
895,7621,2021-09-23,Complaint
896,43057,2025-01-22,Inquiry
897,9672,2021-11-09,Inquiry
898,10745,2020-01-31,Complaint
899,11602,2024-12-31,Inquiry
900,35735,2024-02-08,Inquiry
901,25207,2024-09-08,Inquiry
902,1440,2024-10-18,Complaint
903,20272,2025-05-31,Complaint
904,31500,2025-05-01,Inquiry
905,25274,2025-04-21,Complaint
906,38387,2025-02-26,Inquiry
907,7939,2020-12-28,Inquiry
908,29014,2023-03-20,Inquiry
909,13570,2020-11-06,Complaint
910,45272,2022-05-21,Complaint
911,2312,2024-12-28,Inquiry
912,8293,2023-11-10,Inquiry
913,4225,2023-09-04,Inquiry
914,25341,2021-11-04,Complaint
915,24549,2022-06-01,Complaint
916,12590,2025-04-08,Inquiry
917,47364,2022-06-24,Inquiry
918,47688,2020-10-25,Inquiry
919,46809,2022-08-07,Complaint
920,43792,2022-10-07,Complaint
921,31,2023-08-23,Complaint
922,45189,2023-04-04,Inquiry
923,29611,2024-03-31,Complaint
924,14989,2020-05-19,Complaint
925,21187,2022-04-06,Inquiry
926,2547,2021-09-26,Complaint
927,49646,2022-08-18,Inquiry
928,26938,2025-01-10,Inquiry
929,11196,2021-12-22,Inquiry
930,40686,2022-03-29,Inquiry
931,38119,2021-07-04,Inquiry
932,2923,2024-08-07,Inquiry
933,29155,2021-02-26,Inquiry
934,37457,2022-01-24,Inquiry
935,42080,2020-07-07,Inquiry
936,18970,2020-10-11,Complaint
937,5007,2023-01-10,Complaint
938,416,2025-03-29,Complaint
939,48764,2023-12-28,Inquiry
940,29700,2024-07-29,Inquiry
941,1502,2021-09-17,Complaint
942,31722,2020-12-18,Complaint
943,9873,2020-11-10,Complaint
944,12113,2021-08-18,Inquiry
945,7887,2025-04-07,Inquiry
946,4878,2022-06-27,Inquiry
947,29711,2023-10-13,Inquiry
948,37133,2020-04-01,Complaint
949,28962,2024-10-03,Inquiry
950,29957,2023-10-17,Inquiry
951,32116,2021-01-17,Complaint
952,15942,2023-12-02,Inquiry
953,49071,2021-03-24,Inquiry
954,33792,2021-09-20,Complaint
955,41693,2020-08-09,Complaint
956,43,2020-05-07,Inquiry
957,45537,2022-05-21,Complaint
958,16378,2023-05-31,Inquiry
959,23832,2023-05-29,Complaint
960,47921,2025-01-27,Inquiry
961,3037,2024-10-01,Complaint
962,16642,2023-08-01,Complaint
963,24866,2024-08-21,Complaint
964,10206,2025-01-28,Complaint
965,4543,2022-02-06,Complaint
966,3966,2024-03-05,Inquiry
967,45635,2024-12-18,Complaint
968,17616,2021-11-22,Complaint
969,7050,2024-01-28,Complaint
970,4495,2022-06-20,Inquiry
971,13805,2024-01-04,Inquiry
972,11381,2022-06-06,Inquiry
973,47783,2023-09-22,Complaint
974,19507,2024-03-06,Complaint
975,44943,2022-09-11,Complaint
976,42331,2024-07-28,Inquiry
977,5524,2024-06-20,Complaint
978,3655,2023-06-12,Inquiry
979,14170,2020-01-10,Complaint
980,11967,2023-09-24,Complaint
981,5467,2023-04-16,Inquiry
982,34741,2021-12-12,Complaint
983,43150,2022-04-19,Complaint
984,33421,2022-02-16,Complaint
985,47182,2024-06-26,Inquiry
986,36052,2023-04-25,Inquiry
987,22956,2022-10-06,Inquiry
988,18471,2021-07-16,Inquiry
989,48450,2020-04-14,Complaint
990,1872,2023-10-08,Complaint
991,13522,2023-07-22,Complaint
992,28860,2023-06-06,Inquiry
993,34209,2024-06-28,Inquiry
994,25953,2023-08-22,Inquiry
995,15663,2022-12-16,Inquiry
996,16093,2024-03-31,Inquiry
997,8954,2022-06-25,Inquiry
998,40665,2020-04-05,Complaint
999,22432,2024-09-25,Complaint
1000,17930,2020-01-14,Inquiry
1001,17229,2020-08-31,Inquiry
1002,2051,2022-11-27,Complaint
1003,41660,2020-03-08,Complaint
1004,11351,2024-07-17,Complaint
1005,3281,2023-06-17,Inquiry
1006,37085,2023-01-26,Complaint
1007,12448,2023-04-28,Complaint
1008,8064,2024-09-25,Complaint
1009,42274,2025-02-01,Inquiry
1010,17255,2022-03-11,Complaint
1011,991,2020-02-26,Inquiry
1012,2549,2024-06-03,Inquiry
1013,5708,2021-06-04,Complaint
1014,19541,2023-06-09,Inquiry
1015,662,2024-03-25,Inquiry
1016,37334,2023-07-27,Complaint
1017,14837,2025-01-20,Complaint
1018,44930,2023-09-07,Inquiry
1019,17607,2024-02-27,Inquiry
1020,26406,2023-10-12,Complaint
1021,1337,2022-07-25,Inquiry
1022,45857,2021-12-27,Complaint
1023,19377,2025-02-28,Complaint
1024,26588,2025-05-27,Inquiry
1025,3868,2025-05-25,Complaint
1026,45822,2020-07-19,Complaint
1027,26294,2025-05-20,Inquiry
1028,40031,2023-03-18,Inquiry
1029,17956,2023-09-28,Complaint
1030,9334,2020-01-23,Inquiry
1031,27795,2020-01-02,Complaint
1032,21382,2025-01-13,Inquiry
1033,1954,2024-01-19,Inquiry
1034,3080,2022-05-01,Inquiry
1035,21894,2021-10-14,Complaint
1036,9897,2022-09-18,Inquiry
1037,41071,2020-01-29,Complaint
1038,883,2020-01-31,Complaint
1039,19702,2021-08-04,Complaint
1040,23311,2020-01-09,Inquiry
1041,8342,2024-07-26,Inquiry
1042,32644,2024-05-31,Complaint
1043,12886,2023-12-02,Inquiry
1044,17170,2020-09-01,Inquiry
1045,49133,2022-07-07,Complaint
1046,34923,2024-10-10,Complaint
1047,19992,2024-08-14,Inquiry
1048,9443,2024-05-11,Complaint
1049,1369,2023-12-14,Inquiry
1050,9812,2024-06-03,Inquiry
1051,11303,2020-05-02,Inquiry
1052,16473,2021-05-08,Inquiry
1053,18621,2025-01-14,Complaint
1054,40270,2022-01-30,Complaint
1055,18270,2023-08-31,Inquiry
1056,41516,2023-06-13,Inquiry
1057,49384,2021-06-09,Inquiry
1058,4892,2023-12-15,Complaint
1059,35102,2022-09-28,Complaint
1060,11315,2025-02-27,Inquiry
1061,47905,2020-03-02,Complaint
1062,26578,2021-07-08,Complaint
1063,38684,2023-03-11,Inquiry
1064,41445,2022-03-29,Inquiry
1065,7109,2023-06-29,Inquiry
1066,12003,2022-06-28,Complaint
1067,19254,2023-05-01,Inquiry
1068,177,2020-01-27,Complaint
1069,19440,2025-05-23,Complaint
1070,23559,2021-03-15,Inquiry
1071,13936,2021-10-07,Inquiry
1072,21486,2024-10-18,Complaint
1073,37804,2021-10-05,Complaint
1074,828,2021-02-03,Complaint
1075,16947,2022-11-09,Complaint
1076,30701,2020-04-08,Complaint
1077,6115,2023-09-15,Inquiry
1078,45862,2023-05-07,Inquiry
1079,25154,2023-09-16,Complaint
1080,37233,2024-12-29,Complaint
1081,27588,2023-02-10,Inquiry
1082,23626,2020-03-02,Inquiry
1083,42083,2022-04-21,Complaint
1084,22715,2023-01-23,Inquiry
1085,23778,2022-08-13,Complaint
1086,16128,2021-12-23,Inquiry
1087,25278,2022-12-23,Inquiry
1088,26279,2020-04-22,Inquiry
1089,19179,2020-09-20,Complaint
1090,6207,2024-05-06,Inquiry
1091,48800,2024-01-30,Complaint
1092,44437,2021-11-19,Inquiry
1093,9813,2022-01-20,Complaint
1094,33658,2023-09-08,Inquiry
1095,32996,2022-06-17,Complaint
1096,49167,2021-09-17,Inquiry
1097,24705,2023-06-02,Complaint
1098,42653,2020-07-31,Complaint
1099,1118,2021-08-31,Complaint
1100,45812,2023-05-03,Inquiry
1101,40339,2023-07-31,Inquiry
1102,5921,2020-03-25,Inquiry
1103,42363,2025-05-06,Inquiry
1104,11078,2020-02-09,Inquiry
1105,41647,2020-04-20,Inquiry
1106,41911,2020-10-14,Complaint
1107,530,2020-10-27,Complaint
1108,3527,2020-07-11,Complaint
1109,31242,2023-03-27,Complaint
1110,8167,2020-07-26,Complaint
1111,11554,2023-05-13,Complaint
1112,32354,2023-11-05,Inquiry
1113,26203,2025-01-29,Inquiry
1114,42435,2023-08-29,Complaint
1115,20871,2024-07-20,Complaint
1116,38898,2020-02-06,Complaint
1117,31503,2022-08-30,Inquiry
1118,3047,2024-07-23,Complaint
1119,5027,2021-06-27,Inquiry
1120,37685,2025-01-07,Complaint
1121,35841,2023-06-17,Complaint
1122,34190,2024-01-20,Complaint
1123,17139,2024-07-02,Inquiry
1124,44137,2022-06-20,Complaint
1125,7412,2025-03-21,Inquiry
1126,19674,2025-02-17,Complaint
1127,8598,2021-10-18,Inquiry
1128,23508,2021-12-23,Complaint
1129,24254,2021-07-06,Inquiry
1130,26916,2021-03-29,Complaint
1131,48483,2023-08-23,Complaint
1132,11502,2020-07-08,Complaint
1133,35216,2024-04-17,Complaint
1134,11526,2024-03-16,Inquiry
1135,30870,2022-08-07,Inquiry
1136,13447,2021-12-02,Inquiry
1137,47071,2022-09-14,Complaint
1138,16273,2020-06-07,Inquiry
1139,13136,2020-06-03,Inquiry
1140,46770,2021-07-07,Inquiry
1141,23483,2022-12-15,Inquiry
1142,38826,2020-07-06,Inquiry
1143,41640,2020-06-02,Inquiry
1144,38542,2024-08-12,Inquiry
1145,46537,2023-12-11,Inquiry
1146,36340,2021-04-26,Inquiry
1147,24016,2020-04-05,Complaint
1148,27957,2023-12-12,Complaint
1149,40584,2021-02-26,Inquiry
1150,2395,2024-11-22,Complaint
1151,36980,2023-03-08,Inquiry
1152,2042,2024-05-13,Inquiry
1153,44859,2021-03-29,Inquiry
1154,11848,2022-03-14,Inquiry
1155,28103,2024-06-05,Inquiry
1156,6335,2020-03-14,Inquiry
1157,37199,2025-05-07,Complaint
1158,30423,2021-07-19,Complaint
1159,14685,2024-08-12,Inquiry
1160,47579,2024-04-07,Complaint
1161,42939,2024-07-07,Complaint
1162,32139,2021-04-24,Inquiry
1163,17993,2022-02-17,Complaint
1164,34466,2025-03-27,Complaint
1165,40097,2023-11-11,Inquiry
1166,6250,2020-10-25,Inquiry
1167,20893,2022-02-01,Inquiry
1168,2638,2021-11-11,Inquiry
1169,16762,2021-08-09,Inquiry
1170,13364,2024-04-06,Inquiry
1171,2299,2024-08-13,Inquiry
1172,20966,2020-03-29,Complaint
1173,21031,2022-12-09,Complaint
1174,20077,2023-08-14,Inquiry
1175,7231,2023-06-25,Complaint
1176,37881,2023-02-12,Inquiry
1177,29440,2024-01-29,Inquiry
1178,41051,2021-09-27,Inquiry
1179,8146,2024-06-17,Inquiry
1180,37411,2023-03-21,Complaint
1181,29714,2023-07-04,Complaint
1182,2323,2023-06-01,Complaint
1183,40187,2021-01-30,Inquiry
1184,31580,2022-09-20,Complaint
1185,48258,2020-01-20,Inquiry
1186,37294,2020-04-13,Inquiry
1187,11808,2020-04-10,Inquiry
1188,10134,2020-02-02,Complaint
1189,27870,2022-07-12,Inquiry
1190,28622,2020-06-18,Inquiry
1191,18249,2024-01-23,Inquiry
1192,10036,2020-08-04,Inquiry
1193,39695,2021-05-16,Inquiry
1194,47302,2021-02-02,Inquiry
1195,19948,2023-04-16,Complaint
1196,11993,2021-02-10,Inquiry
1197,32432,2020-05-07,Complaint
1198,44456,2023-04-30,Complaint
1199,1514,2023-03-30,Complaint
1200,29333,2020-04-19,Inquiry
1201,13891,2020-02-02,Inquiry
1202,1468,2021-07-22,Inquiry
1203,1731,2024-11-29,Complaint
1204,38951,2022-11-29,Inquiry
1205,29952,2023-03-18,Inquiry
1206,18398,2021-07-31,Inquiry
1207,45635,2024-09-09,Complaint
1208,458,2023-01-04,Complaint
1209,15685,2024-08-08,Inquiry
1210,28986,2020-04-08,Complaint
1211,41742,2022-08-27,Complaint
1212,19593,2020-11-08,Inquiry
1213,16102,2023-01-14,Inquiry
1214,46723,2020-12-15,Inquiry
1215,13763,2023-01-07,Complaint
1216,43110,2023-03-29,Inquiry
1217,34598,2024-05-02,Complaint
1218,45481,2024-07-01,Inquiry
1219,34669,2025-03-11,Complaint
1220,34766,2021-02-26,Inquiry
1221,16174,2024-08-19,Inquiry
1222,19434,2023-08-05,Inquiry
1223,4112,2021-10-29,Complaint
1224,47769,2021-12-06,Complaint
1225,48428,2020-02-10,Complaint
1226,15482,2024-07-02,Inquiry
1227,44416,2021-05-09,Complaint
1228,37915,2024-07-17,Complaint
1229,47062,2020-01-14,Complaint
1230,1080,2023-02-12,Complaint
1231,31691,2022-05-27,Inquiry
1232,24677,2020-02-25,Inquiry
1233,8891,2025-04-26,Inquiry
1234,26835,2020-01-11,Inquiry
1235,12243,2025-02-04,Inquiry
1236,12112,2021-09-25,Inquiry
1237,23902,2025-03-10,Inquiry
1238,48712,2022-08-25,Inquiry
1239,3166,2022-04-05,Complaint
1240,36280,2022-01-29,Complaint
1241,27400,2024-07-20,Inquiry
1242,18355,2022-08-02,Inquiry
1243,24165,2024-10-06,Complaint
1244,35613,2021-07-04,Inquiry
1245,17294,2022-04-06,Inquiry
1246,27378,2022-01-13,Inquiry
1247,740,2022-05-27,Complaint
1248,868,2022-11-07,Complaint
1249,13452,2020-06-28,Inquiry
1250,42765,2024-02-08,Complaint
1251,44172,2020-12-29,Complaint
1252,33964,2020-08-01,Complaint
1253,42683,2022-10-24,Complaint
1254,18824,2022-09-29,Complaint
1255,48792,2023-08-06,Complaint
1256,13989,2024-05-31,Inquiry
1257,33451,2024-03-17,Complaint
1258,857,2020-09-14,Inquiry
1259,5384,2022-01-21,Complaint
1260,29888,2024-04-02,Complaint
1261,42563,2025-04-10,Complaint
1262,33192,2023-09-30,Inquiry
1263,3146,2024-07-19,Complaint
1264,47599,2021-03-01,Complaint
1265,41774,2021-01-30,Inquiry
1266,3539,2021-06-20,Complaint
1267,10332,2022-09-24,Complaint
1268,7570,2023-06-11,Inquiry
1269,23250,2020-07-13,Complaint
1270,11336,2022-08-12,Inquiry
1271,39657,2021-11-29,Inquiry
1272,232,2021-06-23,Complaint
1273,2184,2025-05-20,Inquiry
1274,16571,2023-01-03,Complaint
1275,10276,2025-03-10,Inquiry
1276,20320,2023-02-21,Inquiry
1277,14357,2020-09-21,Complaint
1278,47363,2021-12-18,Complaint
1279,12888,2025-04-23,Inquiry
1280,24592,2022-02-03,Complaint
1281,39635,2024-02-17,Inquiry
1282,37431,2022-11-22,Complaint
1283,14614,2021-06-16,Complaint
1284,44657,2024-01-10,Inquiry
1285,44543,2025-04-13,Inquiry
1286,16205,2020-04-28,Inquiry
1287,41356,2022-12-02,Complaint
1288,18888,2023-12-06,Inquiry
1289,17929,2023-03-15,Inquiry
1290,45652,2023-02-20,Inquiry
1291,15300,2020-03-09,Inquiry
1292,17944,2020-02-10,Complaint
1293,40320,2020-10-26,Complaint
1294,40365,2023-12-29,Complaint
1295,34054,2020-12-19,Complaint
1296,34752,2024-04-21,Complaint
1297,25960,2020-02-28,Inquiry
1298,24975,2023-08-13,Inquiry
1299,31700,2020-06-02,Inquiry
1300,15771,2023-10-27,Complaint
1301,12514,2023-08-05,Inquiry
1302,25717,2020-04-11,Inquiry
1303,48826,2021-11-27,Complaint
1304,1802,2021-02-23,Complaint
1305,41417,2024-12-09,Complaint
1306,14920,2024-04-25,Complaint
1307,31223,2025-05-04,Complaint
1308,28289,2020-04-16,Inquiry
1309,14011,2022-11-12,Inquiry
1310,5074,2023-02-26,Inquiry
1311,41001,2020-02-23,Inquiry
1312,11354,2022-01-07,Complaint
1313,41899,2023-02-01,Inquiry
1314,6542,2020-09-03,Inquiry
1315,4509,2025-03-09,Inquiry
1316,22771,2020-08-08,Inquiry
1317,17917,2021-08-18,Complaint
1318,11465,2024-12-13,Inquiry
1319,16892,2021-02-01,Complaint
1320,40050,2021-02-10,Complaint
1321,2042,2021-03-23,Complaint
1322,34966,2024-02-01,Inquiry
1323,34392,2025-01-06,Complaint
1324,22755,2021-04-27,Inquiry
1325,38009,2022-04-16,Inquiry
1326,34015,2020-10-24,Inquiry
1327,15503,2025-04-30,Inquiry
1328,43197,2022-02-24,Inquiry
1329,25827,2024-11-21,Complaint
1330,1132,2021-06-16,Inquiry
1331,10410,2025-05-10,Complaint
1332,43746,2022-01-07,Complaint
1333,48153,2020-02-26,Complaint
1334,44921,2022-03-13,Complaint
1335,44036,2024-05-30,Inquiry
1336,29762,2020-11-12,Inquiry
1337,10623,2022-05-14,Inquiry
1338,16615,2025-06-17,Inquiry
1339,1550,2021-03-27,Inquiry
1340,16163,2021-09-03,Inquiry
1341,5453,2024-02-01,Inquiry
1342,36090,2020-05-10,Complaint
1343,31453,2025-04-27,Complaint
1344,11890,2021-09-22,Complaint
1345,44194,2021-03-24,Inquiry
1346,49306,2022-02-07,Inquiry
1347,12011,2020-07-02,Inquiry
1348,44007,2024-08-27,Inquiry
1349,8504,2021-05-12,Complaint
1350,30042,2020-08-23,Complaint
1351,39364,2024-03-07,Inquiry
1352,10108,2024-12-04,Inquiry
1353,47352,2021-02-10,Inquiry
1354,26479,2024-08-29,Complaint
1355,1411,2025-05-21,Complaint
1356,25978,2024-03-25,Inquiry
1357,26071,2023-10-25,Inquiry
1358,40072,2021-10-27,Inquiry
1359,5036,2022-01-25,Inquiry
1360,19290,2023-08-13,Complaint
1361,28110,2020-03-15,Inquiry
1362,44286,2025-06-17,Inquiry
1363,41605,2021-09-08,Complaint
1364,6330,2023-03-31,Inquiry
1365,7423,2020-12-11,Inquiry
1366,22723,2024-08-08,Inquiry
1367,40685,2023-06-15,Complaint
1368,34910,2024-12-30,Inquiry
1369,32788,2022-12-23,Inquiry
1370,1313,2020-05-12,Inquiry
1371,40397,2022-08-31,Inquiry
1372,29678,2020-08-24,Complaint
1373,8779,2020-10-06,Inquiry
1374,42394,2024-06-06,Complaint
1375,37978,2025-04-12,Complaint
1376,35587,2023-10-24,Complaint
1377,4993,2023-05-05,Inquiry
1378,17141,2020-09-04,Inquiry
1379,35345,2024-10-23,Inquiry
1380,30092,2023-03-15,Complaint
1381,26993,2023-02-15,Inquiry
1382,26193,2024-12-15,Complaint
1383,30591,2024-07-30,Complaint
1384,9831,2023-04-05,Complaint
1385,20946,2022-12-18,Complaint
1386,45306,2023-12-03,Inquiry
1387,15992,2024-06-09,Complaint
1388,23451,2025-05-02,Complaint
1389,47721,2022-09-27,Complaint
1390,41086,2025-02-16,Inquiry
1391,12599,2024-06-18,Inquiry
1392,7794,2022-08-31,Inquiry
1393,19983,2020-06-18,Inquiry
1394,40690,2024-11-12,Complaint
1395,21292,2023-11-28,Inquiry
1396,43237,2021-04-29,Complaint
1397,41157,2023-06-11,Inquiry
1398,11103,2022-06-13,Complaint
1399,42857,2025-01-06,Complaint
1400,42303,2022-01-07,Inquiry
1401,19685,2022-10-28,Inquiry
1402,33059,2023-06-22,Inquiry
1403,47123,2020-09-28,Inquiry
1404,1717,2020-07-19,Complaint
1405,43228,2025-03-07,Inquiry
1406,20482,2022-05-26,Inquiry
1407,11748,2024-04-12,Complaint
1408,20660,2022-01-23,Inquiry
1409,9074,2024-01-19,Inquiry
1410,19443,2024-07-06,Inquiry
1411,9603,2022-08-20,Inquiry
1412,264,2024-10-13,Complaint
1413,11304,2020-08-25,Inquiry
1414,40990,2024-01-21,Complaint
1415,14860,2020-09-19,Inquiry
1416,42161,2023-10-19,Inquiry
1417,41588,2023-06-04,Complaint
1418,43281,2024-09-05,Inquiry
1419,23362,2020-01-17,Complaint
1420,25573,2024-05-06,Inquiry
1421,41596,2024-11-18,Inquiry
1422,44055,2022-01-02,Complaint
1423,16039,2021-02-18,Complaint
1424,12415,2024-03-01,Complaint
1425,2331,2023-06-16,Inquiry
1426,40979,2020-12-08,Inquiry
1427,13484,2023-06-03,Inquiry
1428,2170,2022-09-19,Inquiry
1429,48450,2023-10-06,Inquiry
1430,39200,2021-06-09,Inquiry
1431,37665,2020-07-03,Complaint
1432,15531,2021-12-14,Complaint
1433,37117,2022-09-05,Inquiry
1434,36584,2020-09-08,Inquiry
1435,6670,2024-09-13,Complaint
1436,26832,2025-06-08,Inquiry
1437,38841,2022-09-27,Inquiry
1438,29538,2021-09-01,Complaint
1439,33726,2023-04-19,Inquiry
1440,19752,2020-05-23,Complaint
1441,48943,2022-03-31,Inquiry
1442,14164,2022-01-31,Complaint
1443,39788,2023-10-29,Complaint
1444,19502,2020-04-19,Complaint
1445,23658,2021-05-06,Inquiry
1446,33908,2024-03-04,Inquiry
1447,39453,2023-05-08,Complaint
1448,25851,2024-12-11,Inquiry
1449,35249,2024-12-07,Inquiry
1450,8245,2024-06-14,Complaint
1451,4745,2020-11-08,Complaint
1452,33609,2025-02-23,Complaint
1453,22575,2021-02-26,Complaint
1454,26034,2022-12-25,Inquiry
1455,20807,2024-12-09,Complaint
1456,24869,2020-06-27,Complaint
1457,6522,2021-12-25,Inquiry
1458,46866,2023-09-23,Inquiry
1459,10663,2020-07-08,Inquiry
1460,22478,2021-02-16,Complaint
1461,26296,2020-01-08,Complaint
1462,29266,2023-03-17,Complaint
1463,32392,2021-09-22,Inquiry
1464,34417,2023-02-25,Inquiry
1465,4665,2024-06-24,Inquiry
1466,4953,2024-10-25,Inquiry
1467,27156,2020-07-19,Inquiry
1468,34677,2023-08-02,Inquiry
1469,45953,2024-01-05,Inquiry
1470,16494,2022-03-29,Inquiry
1471,47741,2020-05-27,Inquiry
1472,39384,2022-03-16,Complaint
1473,2635,2020-09-07,Inquiry
1474,21044,2020-08-02,Inquiry
1475,37222,2024-03-23,Inquiry
1476,10849,2023-02-17,Inquiry
1477,22046,2022-08-18,Inquiry
1478,15610,2021-10-07,Inquiry
1479,17233,2020-06-20,Complaint
1480,24046,2020-05-08,Inquiry
1481,32133,2022-08-18,Complaint
1482,42087,2024-04-29,Complaint
1483,11646,2025-04-15,Inquiry
1484,45775,2020-03-18,Inquiry
1485,15946,2021-01-22,Complaint
1486,3942,2023-08-15,Complaint
1487,3151,2021-04-23,Inquiry
1488,40234,2020-01-25,Inquiry
1489,45610,2023-10-01,Complaint
1490,1885,2021-01-18,Complaint
1491,38208,2020-09-24,Complaint
1492,19535,2023-05-18,Inquiry
1493,3555,2024-02-16,Complaint
1494,48069,2022-03-16,Complaint
1495,14867,2023-02-04,Inquiry
1496,17935,2022-04-03,Inquiry
1497,24755,2020-09-14,Inquiry
1498,723,2021-06-07,Inquiry
1499,47835,2021-12-05,Inquiry
1500,15888,2022-04-30,Inquiry
1501,26933,2022-07-31,Inquiry
1502,39735,2024-11-11,Inquiry
1503,47871,2023-06-27,Complaint
