transaction_id,customer_id,transaction_date,amount
826,48355,2024-03-24,1675.93
827,7565,2023-12-18,2509.15
828,39121,2024-11-12,2351.63
829,25309,2023-11-08,3595.76
830,13134,2023-05-22,7899.9
831,3045,2022-09-22,3241.95
832,30973,2024-10-25,7476.59
833,34220,2024-09-18,108.02
834,7088,2025-02-03,5828.3
835,34057,2023-02-19,2883.9
836,19632,2025-05-14,7444.62
837,17760,2021-12-08,9911.86
838,37048,2022-08-01,5369.67
839,23876,2021-12-01,5375.95
840,20358,2020-09-17,9746.72
841,4595,2020-01-07,3656.36
842,27841,2021-04-03,4023.27
843,47961,2022-05-20,6996.53
844,1000,2025-04-09,4982.73
845,31206,2021-10-30,7711.93
846,6339,2025-05-24,4172.48
847,18427,2020-01-28,6920.26
848,33813,2022-04-04,7724.16
849,27982,2025-01-28,6463.97
850,4894,2021-02-25,2101.64
851,22073,2021-12-23,5210.76
852,9271,2021-07-14,9668.1
853,13314,2021-05-06,1132.06
854,26134,2024-12-08,7081.33
855,5261,2024-09-04,7902.41
856,34905,2023-10-13,6782.76
857,2928,2021-12-23,1214.92
858,1835,2024-02-13,840.33
859,40523,2020-10-27,5116.37
860,29680,2023-11-13,3277.98
861,14922,2020-03-05,3966.06
862,20785,2022-07-19,2800.87
863,13477,2020-06-11,8214.82
864,7385,2025-03-17,8515.44
865,46444,2023-02-08,261.54
866,16163,2021-11-01,8151.85
867,31251,2023-06-23,6766.22
868,4380,2025-01-01,4598.45
869,43004,2021-02-27,919.24
870,3955,2021-09-02,6720.03
871,1963,2021-02-27,2707.35
872,19833,2021-12-01,5541.8
873,36336,2024-03-27,2295.5
874,47292,2023-06-24,8790.74
875,19279,2021-12-22,3556.38
876,12128,2022-01-01,6898.33
877,35779,2024-12-09,4985.92
878,3864,2021-02-17,9151.92
879,16074,2021-07-05,2356.24
880,11648,2022-07-01,9557.51
881,46508,2020-03-13,7548.16
882,40094,2023-10-14,7040.39
883,49897,2021-02-09,8421.78
884,557,2024-05-10,6551.6
885,20185,2022-04-09,1190.7
886,15335,2021-07-22,7014.4
887,4726,2021-10-16,4433.42
888,1852,2023-10-04,5579.71
889,10612,2023-10-31,4142.49
890,15820,2024-05-08,1793.97
891,39044,2021-10-17,4899.41
892,32468,2024-10-13,722.07
893,7455,2024-11-02,631.69
894,15507,2021-02-11,5378.76
895,20228,2021-08-14,1885.07
896,6438,2022-06-01,6274.07
897,28705,2021-12-20,1990.31
898,40978,2025-03-28,8071.78
899,13160,2023-12-03,1548.01
900,49824,2023-02-24,4495.22
901,14304,2022-07-30,4710.85
902,38861,2021-11-25,6239.29
903,9331,2025-03-18,4082.51
904,161,2025-04-04,6602.52
905,44322,2021-03-09,7688.16
906,16179,2023-02-20,1316.43
907,4415,2023-04-16,826.53
908,42946,2025-05-06,6806.87
909,19341,2024-11-11,8548.0
910,22580,2023-02-13,4849.63
911,16221,2022-04-18,6362.06
912,8244,2024-10-31,3051.18
913,43626,2021-05-07,8757.69
914,4706,2022-05-09,7737.87
915,15805,2024-08-18,5913.1
916,18129,2023-03-29,3135.34
917,16094,2021-08-22,4436.79
918,41924,2024-03-23,2866.65
919,31035,2022-03-22,4372.09
920,11903,2020-04-05,592.86
921,40886,2022-11-17,1145.9
922,37701,2023-02-21,2250.47
923,1150,2022-05-29,9049.57
924,2560,2024-09-26,4707.48
925,10370,2024-07-28,4857.68
926,33836,2022-10-20,5334.29
927,48512,2023-03-03,5051.86
928,18214,2021-04-21,953.46
929,37052,2021-07-10,3302.61
930,45300,2020-01-14,768.04
931,33691,2020-06-21,789.33
932,23131,2024-09-18,864.49
933,46974,2022-07-24,8984.63
934,17935,2024-06-06,2267.79
935,35751,2021-11-16,766.45
936,2045,2020-11-10,128.27
937,38582,2025-02-23,6171.31
938,28991,2025-01-02,6208.06
939,39866,2023-01-10,2722.89
940,1598,2025-06-10,2872.66
941,2322,2024-05-19,3448.09
942,48029,2023-10-08,3605.54
943,30649,2025-05-01,7792.35
944,26598,2022-11-30,9402.08
945,34086,2025-02-17,5923.27
946,28052,2023-01-25,3981.12
947,31478,2022-02-21,3018.46
948,31658,2023-06-14,8311.94
949,20682,2020-12-08,991.8
950,17942,2022-09-15,4388.55
951,28375,2024-08-29,6686.47
952,1070,2021-04-06,2580.5
953,33266,2022-09-16,1432.18
954,105,2020-07-12,6552.74
955,5043,2020-11-28,6035.46
956,20420,2022-09-26,6230.99
957,37973,2023-07-31,9784.32
958,44109,2023-12-09,3297.68
959,23350,2021-10-13,9859.62
960,31628,2020-09-25,563.88
961,39203,2021-05-29,500.09
962,39251,2021-07-28,8600.67
963,32265,2024-04-13,3287.48
964,37398,2023-10-26,3636.86
965,4648,2022-12-23,606.61
966,30628,2023-01-22,123.53
967,7541,2023-09-17,6365.87
968,26076,2025-02-19,5274.68
969,49279,2023-02-23,7304.54
970,32425,2025-01-31,2352.19
971,47879,2022-06-02,8489.95
972,23775,2024-09-09,2695.86
973,13301,2023-05-16,4534.33
974,46027,2023-10-07,3744.78
975,32377,2022-01-01,8566.33
976,17999,2025-06-15,8228.03
977,10637,2021-05-16,4472.82
978,32867,2024-08-07,3638.7
979,34275,2023-02-18,7876.04
980,36244,2020-02-25,2217.19
981,29931,2020-04-23,9415.29
982,3258,2021-12-23,3247.89
983,12567,2021-06-02,4687.5
984,31413,2022-07-20,8102.2
985,14117,2023-08-12,7972.0
986,31508,2023-07-04,6962.02
987,49528,2023-04-08,1246.52
988,33004,2020-06-12,2497.56
989,4754,2022-05-30,7164.1
990,4164,2025-01-04,8608.09
991,26557,2025-03-27,1765.26
992,7112,2020-05-08,9892.9
993,9392,2022-01-21,6249.96
994,40468,2024-10-17,8230.1
995,8809,2020-07-09,7876.6
996,10146,2024-05-28,1161.57
997,9010,2022-04-22,3492.01
998,32821,2025-03-08,4638.33
999,43990,2025-02-20,2674.62
1000,5387,2022-04-03,6855.69
1001,13004,2021-02-18,5658.24
1002,45448,2023-07-04,9811.3
1003,19488,2021-07-06,1908.89
1004,32959,2021-10-12,5655.49
1005,9911,2020-09-18,9011.3
1006,40123,2022-08-04,491.71
1007,25407,2020-07-10,5027.22
1008,36241,2023-06-14,2208.7
1009,38042,2024-10-10,9586.58
1010,18483,2020-03-18,6687.55
1011,35354,2020-12-17,2802.02
1012,10518,2021-02-07,9899.4
1013,451,2025-03-23,2260.93
1014,14175,2024-11-30,3376.99
1015,20814,2022-02-01,6784.0
1016,31954,2025-05-12,5718.31
1017,8957,2022-12-06,8262.33
1018,43514,2022-07-06,6726.12
1019,33250,2020-12-14,5823.99
1020,15039,2022-03-20,3421.64
1021,14481,2024-06-24,3028.68
1022,4649,2024-01-24,1069.8
1023,16460,2022-09-01,4089.18
1024,16167,2022-03-13,7912.73
1025,29345,2020-06-01,2916.62
1026,10528,2024-07-08,8823.13
1027,29845,2025-04-06,8033.43
1028,1461,2023-08-23,9976.54
1029,40270,2020-09-24,7285.43
1030,13378,2024-08-04,587.4
1031,11441,2022-07-24,5974.87
1032,1999,2023-08-04,3087.58
1033,35359,2020-11-01,9490.44
1034,48072,2022-12-27,7149.48
1035,24775,2020-10-11,7849.28
1036,10660,2021-06-26,5657.38
1037,1098,2024-02-12,9673.06
1038,36263,2020-01-24,1789.29
1039,2142,2022-10-31,3954.0
1040,6504,2021-09-30,5050.48
1041,41257,2023-08-02,5578.62
1042,26885,2022-10-05,7786.05
1043,35541,2022-02-25,7312.23
1044,44806,2024-08-26,641.96
1045,33086,2022-02-12,7265.0
1046,49424,2020-05-09,2697.2
1047,47312,2022-01-12,4219.28
1048,17752,2021-01-14,4556.83
1049,7022,2024-12-15,6966.35
1050,43411,2023-12-24,6844.94
1051,3312,2020-08-27,3846.99
1052,9851,2024-04-24,8151.02
1053,30373,2020-05-25,1302.7
1054,30272,2025-03-11,2403.92
1055,25019,2023-08-08,4304.49
1056,8801,2025-05-19,2266.65
1057,33861,2023-08-28,9283.08
1058,3785,2020-11-03,9285.21
1059,32391,2025-01-19,1789.01
1060,19242,2022-04-03,4191.06
1061,1945,2022-06-03,9920.81
1062,35640,2024-07-11,292.24
1063,9135,2021-09-17,528.6
1064,46421,2021-06-15,8444.99
1065,31596,2020-08-16,3883.54
1066,6605,2021-05-27,7334.39
1067,9650,2024-12-19,6220.24
1068,25941,2022-03-16,6973.77
1069,48586,2022-11-09,2054.23
1070,40408,2020-09-16,5516.19
1071,2139,2024-11-13,6498.53
1072,8481,2022-06-10,5566.43
1073,23322,2022-10-05,9452.45
1074,6116,2021-09-05,261.24
1075,36113,2020-07-15,2225.46
1076,23533,2021-01-24,828.9
1077,7682,2021-12-03,9638.23
1078,4687,2020-12-11,2416.31
1079,39468,2021-10-02,7429.17
1080,46786,2023-02-25,1542.03
1081,12836,2020-04-23,616.62
1082,45614,2022-08-16,1990.75
1083,15282,2023-05-15,2834.37
1084,24299,2022-04-27,4636.93
1085,16608,2025-02-21,320.03
1086,28227,2023-02-02,6211.03
1087,43779,2021-12-26,6596.92
1088,1522,2025-05-27,2980.18
1089,38817,2021-12-09,2722.07
1090,37913,2023-04-09,1984.9
1091,4773,2020-09-17,2230.47
1092,6308,2025-06-12,6538.35
1093,31011,2023-09-07,6097.13
1094,12051,2024-12-06,9157.24
1095,10285,2025-03-24,8292.17
1096,12656,2023-04-02,5802.17
1097,737,2023-06-15,1757.11
1098,41106,2021-11-05,3303.34
1099,29595,2022-07-29,4812.44
1100,43358,2024-04-07,4264.92
1101,23363,2024-09-21,737.69
1102,48052,2023-08-19,3646.51
1103,33802,2022-06-30,1957.99
1104,16245,2020-06-13,5791.4
1105,6664,2025-05-15,9311.41
1106,13346,2021-02-22,1484.4
1107,18666,2023-06-17,8625.23
1108,7349,2021-07-05,2695.0
1109,38802,2024-03-31,6920.47
1110,4620,2020-07-15,6113.07
1111,42688,2023-07-14,2259.7
1112,46944,2022-12-10,3757.22
1113,41346,2024-10-22,5512.82
1114,43281,2023-10-23,9127.72
1115,10567,2023-10-21,1924.5
1116,33282,2024-01-22,3502.79
1117,14234,2020-08-25,9944.51
1118,33433,2023-09-21,7917.08
1119,34956,2023-09-30,3903.74
1120,44945,2022-08-03,1507.72
1121,22209,2020-11-18,5057.34
1122,39007,2021-12-07,5879.36
1123,22696,2022-12-24,2657.62
1124,9948,2020-01-12,7149.03
1125,12316,2022-06-21,5456.33
1126,39926,2022-07-27,3733.37
1127,8500,2022-10-01,2967.56
1128,44430,2025-01-11,2921.1
1129,28806,2023-10-07,7919.29
1130,43794,2024-12-18,5032.09
1131,11557,2023-09-17,2901.06
1132,34762,2022-06-20,7905.72
1133,704,2024-04-22,315.92
1134,6639,2020-06-15,9953.98
1135,355,2024-10-31,8898.07
1136,33315,2024-01-07,7455.33
1137,14974,2021-09-08,2737.34
1138,5137,2024-06-08,8909.79
1139,110,2023-04-28,8183.46
1140,36440,2023-01-20,8033.65
1141,44144,2021-10-28,1835.92
1142,31569,2025-01-14,6193.17
1143,14945,2022-05-30,9009.97
1144,40721,2024-03-30,5094.13
1145,33234,2024-12-29,5560.59
1146,46460,2020-04-05,4136.91
1147,32945,2022-03-24,6732.62
1148,46444,2020-08-13,8617.43
1149,27775,2024-03-03,5153.41
1150,21767,2024-07-11,9692.87
1151,45041,2023-05-07,4095.34
1152,46042,2021-10-14,1301.82
1153,5057,2021-11-23,244.23
1154,6410,2020-06-15,5832.43
1155,13599,2025-05-23,8152.73
1156,45081,2025-06-12,8499.71
1157,25785,2023-02-12,9640.91
1158,16811,2022-04-07,5310.4
1159,1528,2022-06-23,2180.95
1160,5251,2023-02-03,6814.77
1161,15159,2022-06-08,8939.91
1162,30000,2020-01-04,1938.3
1163,5953,2020-09-01,3543.94
1164,47559,2025-02-26,7853.19
1165,19179,2024-12-17,2423.11
1166,27761,2023-03-09,8996.11
1167,26483,2023-01-05,8439.22
1168,27150,2022-06-12,5100.66
1169,49239,2020-02-19,9977.47
1170,22353,2021-10-14,3022.26
1171,31758,2021-11-22,9321.54
1172,41353,2022-10-11,2980.72
1173,31405,2024-02-07,6976.42
1174,8948,2020-12-13,7576.57
1175,6304,2022-09-04,6539.29
1176,7944,2021-04-29,5411.05
1177,48420,2020-07-26,6561.1
1178,41743,2024-07-10,329.1
1179,37410,2021-10-22,8822.71
1180,5781,2023-04-21,5374.79
1181,14295,2024-03-25,4893.81
1182,38409,2022-08-31,5789.46
1183,6184,2021-09-22,5750.0
1184,7934,2020-04-01,7316.67
1185,16875,2021-10-30,965.8
1186,20374,2023-02-08,9413.46
1187,16583,2021-01-29,9412.85
1188,41331,2022-11-19,224.14
1189,12379,2024-08-30,5289.19
1190,8591,2024-02-07,7355.08
1191,16844,2020-06-25,2869.18
1192,30945,2024-07-24,6427.2
1193,23317,2021-05-27,6594.09
1194,30809,2023-08-04,2251.0
1195,23848,2023-08-11,2184.56
1196,11439,2024-06-08,7548.77
1197,37437,2020-05-09,7122.67
1198,1294,2024-10-03,8645.14
1199,10952,2024-08-21,8851.3
1200,10584,2021-10-19,1664.45
1201,17583,2020-05-14,8051.37
1202,25046,2022-02-11,6673.49
1203,21319,2021-02-16,6484.05
1204,23314,2025-06-10,2775.77
1205,42925,2024-04-30,8307.59
1206,13307,2023-04-22,9900.14
1207,15383,2020-01-03,1713.22
1208,27162,2020-05-20,7424.09
1209,39042,2022-12-26,3860.04
1210,42134,2022-12-31,1960.36
1211,27251,2024-09-09,1470.62
1212,8358,2023-02-12,2166.4
1213,7417,2022-06-18,8531.03
1214,43690,2021-03-01,5525.34
1215,34460,2024-06-22,8929.76
1216,43583,2021-08-10,9098.29
1217,45299,2023-07-27,1591.59
1218,2416,2023-10-13,6323.55
1219,23227,2020-10-01,606.83
1220,8819,2024-11-17,2810.4
1221,2306,2023-01-28,1815.6
1222,44367,2022-09-21,8403.3
1223,22735,2020-03-22,3711.32
1224,33900,2022-03-18,9935.29
1225,34413,2022-01-29,1498.6
1226,2295,2024-07-20,2360.87
1227,15586,2023-07-03,6484.97
1228,28850,2022-03-12,9690.59
1229,3218,2024-10-18,7360.61
1230,37965,2021-09-27,1345.22
1231,2086,2022-10-27,4204.13
1232,12680,2020-03-15,9961.78
1233,12880,2024-04-22,787.22
1234,6804,2022-07-03,2925.29
1235,30140,2024-10-28,1331.54
1236,27418,2025-01-10,8222.31
1237,25507,2024-08-10,8352.72
1238,4217,2021-04-19,3502.13
1239,49489,2020-08-10,3425.63
1240,32410,2024-10-18,8153.19
1241,46866,2025-03-26,1660.9
1242,10924,2023-02-27,8238.32
1243,19833,2021-07-02,1057.28
1244,48879,2020-01-31,3017.97
1245,35185,2020-08-26,5087.58
1246,22316,2024-04-26,1295.08
1247,41014,2023-07-09,839.11
1248,25729,2024-07-03,2773.33
1249,4377,2022-09-07,5903.75
1250,13648,2024-07-30,8151.81
1251,45305,2021-12-14,7350.89
1252,39933,2021-08-20,5520.55
1253,18191,2021-04-23,6644.98
1254,16971,2023-04-19,5420.6
1255,37221,2022-06-25,5457.18
1256,487,2021-01-08,258.63
1257,23939,2024-06-06,3892.72
1258,1709,2023-10-16,5631.8
1259,30072,2022-08-29,5983.3
1260,13357,2021-05-14,5126.66
1261,46515,2020-08-17,7012.0
1262,36775,2023-07-19,3745.96
1263,21012,2022-11-02,1515.2
1264,19415,2023-12-16,415.74
1265,37071,2025-04-16,5743.17
1266,49042,2021-02-02,5022.62
1267,31860,2022-11-07,2435.43
1268,26388,2023-11-24,2293.15
1269,17322,2020-06-17,5855.55
1270,6240,2022-12-09,1158.16
1271,32268,2020-04-15,1445.36
1272,34800,2023-02-05,2563.0
1273,19256,2020-07-15,8857.98
1274,25459,2023-05-27,7080.94
1275,38668,2023-02-25,5619.56
1276,10201,2024-09-25,3754.74
1277,3637,2020-02-10,4234.28
1278,10750,2023-10-25,1801.79
1279,37690,2024-07-13,8421.99
1280,3864,2021-06-22,1901.02
1281,46957,2021-11-29,7630.2
1282,41021,2023-09-06,2470.79
1283,38017,2021-01-17,7590.56
1284,26713,2020-05-21,3109.31
1285,2018,2022-07-19,9814.46
1286,27726,2020-10-05,9207.19
1287,20196,2024-02-23,8775.24
1288,49222,2020-01-22,1893.46
1289,4781,2024-04-11,930.24
1290,22921,2021-03-09,9645.25
1291,43632,2020-01-25,4413.74
1292,15745,2025-03-04,8769.97
1293,7625,2020-06-30,4920.68
1294,38040,2021-11-19,6526.72
1295,26172,2025-02-25,7578.69
1296,18898,2023-09-26,5393.42
1297,37138,2020-04-12,9376.96
1298,21852,2022-06-17,575.16
1299,7426,2021-10-26,8365.88
1300,16617,2021-05-09,6909.21
1301,1188,2020-11-19,3373.54
1302,5424,2025-01-22,4754.93
1303,37749,2022-02-21,4771.68
1304,7000,2024-09-26,526.16
1305,4899,2021-10-12,5398.83
1306,4806,2020-04-01,754.03
1307,29768,2021-05-29,5209.23
1308,8106,2020-05-04,2229.79
1309,5926,2022-10-08,8352.72
1310,30874,2024-04-02,787.38
1311,48415,2022-05-27,3020.71
1312,10494,2021-11-23,4144.83
1313,33460,2020-09-21,6061.31
1314,46524,2024-07-20,9876.45
1315,32776,2020-11-30,1380.87
1316,48317,2020-04-13,3790.44
1317,34851,2025-02-06,6842.78
1318,1704,2025-05-13,3800.67
1319,5228,2021-03-15,2483.93
1320,44340,2024-12-10,8167.69
1321,8332,2020-12-23,1954.89
1322,43163,2024-09-20,3431.49
1323,659,2024-12-09,2480.82
1324,28985,2024-11-21,9610.07
1325,4662,2025-05-20,8379.03
1326,30223,2023-09-15,4663.63
1327,13535,2021-09-11,8417.3
1328,36206,2024-10-23,6857.97
1329,24978,2023-11-13,3633.29
1330,32556,2023-09-27,2172.41
1331,7515,2022-05-16,3669.83
1332,48998,2020-09-17,5229.97
1333,39296,2024-11-20,2079.91
1334,852,2021-01-30,2807.37
1335,35477,2025-05-08,6503.17
1336,3869,2021-08-19,7270.74
1337,11371,2021-02-13,4615.15
1338,40278,2023-11-09,9698.95
1339,8535,2024-11-11,3120.04
1340,15684,2020-05-17,9125.59
1341,1787,2023-07-02,2815.1
1342,12864,2021-02-25,7382.63
1343,41742,2020-05-31,9984.02
1344,3749,2023-02-13,8352.48
1345,39415,2022-01-04,4805.26
1346,23094,2024-11-07,1333.46
1347,34107,2020-02-16,9665.93
1348,38075,2025-02-21,7234.83
1349,36565,2025-02-19,8395.98
1350,30123,2023-07-05,5770.79
1351,17076,2023-10-28,4835.43
1352,36647,2024-06-18,876.35
1353,3917,2023-11-04,713.37
1354,33427,2024-07-23,5862.69
1355,30372,2023-03-27,1968.63
1356,21804,2023-03-22,6781.9
1357,38702,2021-01-03,9575.48
1358,18088,2024-06-06,3622.92
1359,11445,2020-07-08,7395.94
1360,21945,2022-02-04,9122.09
1361,33171,2023-07-04,8452.15
1362,15822,2022-05-18,930.98
1363,8428,2024-02-08,6806.18
1364,33374,2023-04-29,3095.38
1365,24799,2023-04-25,9038.45
1366,29588,2024-07-05,1790.46
1367,33391,2023-08-26,2302.31
1368,26686,2022-08-22,4969.84
1369,24815,2021-03-14,3372.25
1370,5846,2024-06-17,3658.29
1371,5709,2023-08-14,4302.29
1372,23086,2022-09-13,1523.16
1373,23284,2022-03-31,1049.63
1374,9766,2020-08-21,2009.91
1375,29279,2022-12-24,5387.24
1376,39275,2024-07-30,4073.16
1377,25741,2020-04-23,6673.41
1378,12860,2023-05-07,6961.75
1379,9169,2020-02-20,6341.35
1380,41920,2023-05-26,2349.75
1381,21956,2021-01-08,6261.06
1382,44139,2022-11-05,5673.31
1383,35103,2023-12-31,6412.2
1384,28663,2025-02-04,2566.09
1385,19809,2020-07-08,9886.09
1386,11477,2024-11-04,9874.13
1387,48726,2020-02-06,8799.99
1388,17271,2021-03-20,2458.52
1389,8886,2021-11-27,7551.54
1390,8373,2020-06-21,1342.87
1391,25765,2023-09-17,9177.82
1392,19552,2023-01-16,2317.81
1393,27019,2021-09-29,4466.06
1394,40690,2024-12-13,6471.62
1395,4394,2023-07-01,3726.22
1396,23223,2025-03-27,2462.34
1397,33958,2021-01-20,7949.31
1398,44696,2021-04-23,8143.93
1399,36745,2022-03-15,4824.62
1400,5005,2022-08-07,3059.34
1401,44434,2025-05-15,7123.46
1402,30474,2020-10-11,9010.04
1403,4079,2025-01-30,8057.42
1404,43148,2022-01-17,5656.75
1405,21748,2020-07-24,690.77
1406,38878,2021-01-09,9199.8
1407,44335,2022-07-24,9094.65
1408,27374,2020-04-22,2635.75
1409,17619,2022-02-17,6897.19
1410,9845,2022-08-11,3799.4
1411,32778,2023-06-01,2278.44
1412,15233,2020-10-02,206.04
1413,5049,2024-09-25,3714.82
1414,19956,2021-02-18,2189.31
1415,7287,2023-11-13,334.66
1416,3703,2020-12-17,5314.19
1417,48011,2022-12-09,2401.84
1418,48565,2022-06-23,5928.7
1419,43268,2022-11-30,4240.72
1420,28900,2024-03-14,3479.13
1421,14781,2024-03-25,3822.26
1422,49930,2021-11-23,5781.55
1423,13527,2022-05-17,8356.53
1424,38277,2020-06-25,6726.38
1425,30653,2021-02-13,1194.51
1426,14576,2023-02-05,5713.29
1427,37244,2024-05-21,7712.2
1428,35148,2020-02-05,3179.58
1429,32505,2021-02-10,6317.58
1430,41886,2020-12-15,104.4
1431,27041,2023-04-05,9403.52
1432,41125,2020-11-10,2750.52
1433,19282,2024-12-19,9069.3
1434,36036,2020-10-05,2244.84
1435,38875,2022-07-27,8972.6
1436,4335,2021-09-03,5590.77
1437,26903,2022-03-03,1906.64
1438,4090,2020-12-05,3259.94
1439,18502,2022-12-19,8316.44
1440,9991,2020-04-11,9532.26
1441,4115,2024-08-23,8777.44
1442,35054,2020-06-09,8727.73
1443,5007,2022-09-24,142.73
1444,19829,2024-09-24,4539.04
1445,48470,2022-03-25,8386.61
1446,40352,2021-06-28,448.62
1447,11579,2023-08-10,6971.46
1448,49350,2023-03-21,5060.92
1449,31737,2024-01-20,7924.74
1450,19718,2023-10-06,2681.83
1451,11084,2022-05-19,8833.69
1452,32962,2022-03-27,3037.81
1453,40409,2024-10-16,9516.82
1454,16516,2024-12-26,6440.7
1455,39287,2021-04-10,2050.15
1456,9286,2024-03-06,7781.82
1457,767,2022-12-17,5394.38
1458,11961,2024-10-19,4137.84
1459,10986,2022-06-02,4773.91
1460,26045,2020-12-18,4053.44
1461,35187,2022-08-12,7103.91
1462,38757,2024-07-14,2662.68
1463,24175,2023-03-13,5169.57
1464,46163,2022-09-15,7578.74
1465,5558,2021-10-17,1521.74
1466,38354,2023-12-11,2989.17
1467,11837,2023-08-11,2213.18
1468,44360,2021-07-11,5761.91
1469,31644,2024-02-27,4179.39
1470,27861,2021-02-25,3307.08
1471,26807,2023-03-20,3642.13
1472,30447,2020-01-26,4748.42
1473,7114,2025-01-14,4242.3
1474,21045,2021-08-15,7092.61
1475,15580,2024-06-25,6957.87
1476,26195,2021-09-12,363.62
1477,22188,2020-10-06,7125.35
1478,9006,2021-09-30,2297.89
1479,11441,2021-09-10,4256.24
1480,40315,2025-02-17,2302.32
1481,37315,2023-04-08,1277.81
1482,33255,2023-02-23,5880.87
1483,9883,2021-06-22,9511.2
1484,26577,2020-05-09,3782.46
1485,25844,2024-07-09,6814.86
1486,24554,2023-03-05,4585.23
1487,8871,2022-04-26,1894.69
1488,35030,2021-01-15,9217.58
1489,9300,2021-11-11,4551.15
1490,6171,2020-05-20,183.25
1491,27683,2020-03-31,4620.74
1492,30198,2021-10-23,158.74
1493,27439,2025-03-25,7959.82
1494,39732,2020-02-16,3741.78
1495,35010,2020-10-29,6184.63
1496,13874,2021-07-30,7690.49
1497,33325,2020-07-15,374.28
1498,44308,2021-02-16,5229.02
1499,18040,2020-11-30,6416.97
1500,17351,2023-10-29,4764.54
1501,41252,2022-03-08,3132.31
1502,29275,2022-01-31,4685.85
1503,33444,2020-10-28,3992.58
1504,46213,2023-07-09,6154.53
1505,38804,2025-04-09,4744.21
1506,16565,2024-06-10,1388.98
1507,31488,2021-07-17,930.83
1508,49513,2022-10-25,1715.8
1509,14460,2021-12-26,749.58
1510,22706,2024-04-25,2610.3
1511,23491,2025-04-23,792.61
1512,37027,2023-11-28,6075.45
1513,18240,2021-11-09,4502.32
1514,41773,2020-01-30,2628.99
1515,33261,2024-05-02,224.24
1516,18214,2021-12-21,1547.78
1517,23406,2024-09-19,6700.48
1518,33239,2021-09-26,2569.14
1519,29013,2020-05-30,3395.92
1520,43163,2023-10-15,855.67
1521,21240,2022-08-13,5527.99
1522,27841,2024-09-09,8063.24
1523,19017,2022-06-02,3597.59
1524,36099,2022-11-02,1235.55
1525,32571,2020-04-19,9544.3
1526,11494,2024-11-04,5161.63
1527,14436,2025-06-16,985.29
1528,45282,2022-11-27,5024.01
1529,13342,2022-03-17,544.68
1530,23263,2023-10-14,647.39
1531,36062,2024-01-15,3253.07
1532,1040,2021-02-06,6804.84
1533,10182,2021-11-22,7080.06
1534,2766,2021-02-28,9024.4
1535,27082,2020-05-01,1169.06
1536,43224,2020-04-01,4693.45
1537,612,2020-01-27,4815.98
1538,10776,2022-07-07,4662.24
1539,45489,2023-11-07,8430.73
1540,32357,2020-01-19,8132.39
1541,39470,2020-12-01,5126.69
1542,36840,2023-12-13,7807.4
1543,45872,2021-01-23,686.01
1544,19499,2024-06-11,5368.12
1545,17975,2025-04-08,1039.54
1546,40354,2020-04-02,8683.25
1547,18753,2020-09-18,5081.17
1548,46748,2020-02-10,273.83
1549,31529,2025-01-06,5541.57
1550,20893,2024-09-13,7403.92
1551,44997,2023-12-22,1435.58
1552,28706,2022-01-21,2900.19
1553,6894,2020-02-17,4538.05
1554,49597,2023-12-15,4204.76
1555,28852,2021-08-27,5078.38
1556,1855,2023-04-22,263.26
1557,49869,2020-09-12,7407.71
