customer_id,join_date,region
1249,2022-11-04,West
1250,2023-04-30,South
1251,2024-07-12,East
1252,2021-04-29,South
1253,2020-01-28,West
1254,2021-12-14,West
1255,2022-11-28,East
1256,2025-05-30,South
1257,2023-07-20,South
1258,2023-06-08,North
1259,2020-03-26,South
1260,2024-02-06,East
1261,2020-05-05,West
1262,2022-03-22,North
1263,2021-06-20,East
1264,2020-05-24,East
1265,2024-03-28,North
1266,2023-05-20,South
1267,2020-01-25,North
1268,2024-05-22,East
1269,2023-11-18,South
1270,2020-03-07,West
1271,2020-08-20,North
1272,2020-04-18,East
1273,2023-03-15,South
1274,2020-04-20,East
1275,2020-08-15,South
1276,2020-04-20,South
1277,2024-02-02,North
1278,2020-02-03,West
1279,2021-09-14,South
1280,2024-12-04,East
1281,2025-05-13,South
1282,2023-10-24,West
1283,2022-01-17,East
1284,2021-08-17,South
1285,2024-04-26,South
1286,2021-02-28,North
1287,2021-09-04,West
1288,2024-03-21,South
1289,2021-11-22,West
1290,2023-07-29,South
1291,2023-09-05,East
1292,2024-10-27,West
1293,2024-01-06,East
1294,2025-05-29,West
1295,2020-11-10,East
1296,2022-05-26,South
1297,2025-06-12,East
1298,2024-10-30,East
1299,2023-11-01,South
1300,2023-08-05,West
1301,2023-12-31,East
1302,2021-10-23,North
1303,2020-10-03,North
1304,2024-09-29,East
1305,2024-05-24,East
1306,2024-03-06,East
1307,2021-09-15,West
1308,2021-05-30,South
1309,2023-10-05,North
1310,2022-04-22,North
1311,2024-01-09,West
1312,2025-01-27,East
1313,2020-12-15,East
1314,2024-06-18,South
1315,2024-08-14,South
1316,2022-04-02,North
1317,2023-03-06,South
1318,2022-01-28,North
1319,2022-06-17,West
1320,2020-08-30,East
1321,2021-06-26,East
1322,2022-11-29,North
1323,2020-08-16,East
1324,2021-07-01,West
1325,2022-07-08,South
1326,2023-05-31,West
1327,2020-01-06,East
1328,2023-09-07,West
1329,2021-04-12,East
1330,2024-10-21,North
1331,2020-03-15,South
1332,2020-01-04,South
1333,2025-02-13,East
1334,2021-10-07,East
1335,2020-04-27,South
1336,2022-05-30,West
1337,2024-06-17,West
1338,2021-05-18,West
1339,2022-08-04,South
1340,2021-07-27,North
1341,2024-01-04,East
1342,2020-07-12,East
1343,2022-04-26,South
1344,2021-12-15,North
1345,2023-11-16,South
1346,2022-11-15,West
1347,2023-12-29,West
1348,2020-06-21,East
1349,2023-08-16,East
1350,2024-07-26,East
1351,2020-11-21,East
1352,2023-12-04,West
1353,2023-02-15,West
1354,2022-04-15,North
1355,2024-12-15,East
1356,2021-12-24,South
1357,2020-08-12,North
1358,2021-06-15,North
1359,2020-04-22,West
1360,2020-05-19,East
1361,2021-07-12,North
1362,2020-01-01,East
1363,2020-03-30,West
1364,2021-10-15,North
1365,2020-11-15,North
1366,2024-04-22,South
1367,2025-01-02,West
1368,2025-04-01,South
1369,2020-05-18,West
1370,2024-03-14,South
1371,2025-03-06,West
1372,2022-04-24,West
1373,2020-09-15,North
1374,2024-08-23,South
1375,2022-06-20,South
1376,2021-11-20,South
1377,2020-01-10,North
1378,2020-09-17,East
1379,2025-04-26,West
1380,2024-07-31,South
1381,2020-06-20,West
1382,2022-06-16,North
1383,2020-01-13,West
1384,2023-04-06,North
1385,2024-07-23,East
1386,2024-06-07,South
1387,2020-11-16,North
1388,2023-09-04,West
1389,2024-06-24,North
1390,2020-11-24,North
1391,2022-02-23,East
1392,2022-02-15,South
1393,2025-06-17,North
1394,2022-06-29,North
1395,2025-04-27,West
1396,2024-04-22,North
1397,2023-12-13,North
1398,2024-06-17,South
1399,2023-01-23,South
1400,2025-01-14,West
1401,2024-05-23,North
1402,2020-11-13,North
1403,2025-06-02,North
1404,2020-08-23,East
1405,2025-05-23,East
1406,2020-11-29,West
1407,2025-03-23,East
1408,2021-01-10,West
1409,2024-01-22,North
1410,2023-03-06,East
1411,2025-05-07,South
1412,2021-08-10,East
1413,2024-04-19,North
1414,2021-05-27,South
1415,2023-08-12,West
1416,2023-09-05,North
1417,2022-07-06,South
1418,2024-05-14,East
1419,2025-01-29,West
1420,2023-10-04,East
1421,2025-02-06,South
1422,2024-12-07,South
1423,2022-05-22,North
1424,2023-06-06,West
1425,2020-09-26,West
1426,2025-01-25,South
1427,2022-03-08,North
1428,2023-08-07,South
1429,2021-12-25,South
1430,2023-04-03,West
1431,2020-01-05,East
1432,2022-04-30,East
1433,2023-11-03,West
1434,2020-03-18,North
1435,2023-12-04,West
1436,2021-07-27,North
1437,2020-05-11,West
1438,2021-08-23,North
1439,2024-11-07,South
1440,2022-12-01,South
1441,2020-03-29,North
1442,2021-02-05,West
1443,2020-10-22,South
1444,2025-02-06,West
1445,2023-08-11,East
1446,2021-09-07,South
1447,2024-03-29,West
1448,2022-03-10,West
1449,2024-09-10,East
1450,2024-07-18,West
1451,2021-02-25,North
1452,2025-03-03,South
1453,2022-11-12,North
1454,2021-07-28,East
1455,2020-05-22,North
1456,2022-09-19,West
1457,2021-10-26,East
1458,2020-05-24,East
1459,2023-06-02,North
1460,2022-10-03,East
1461,2021-05-17,North
1462,2025-06-08,North
1463,2025-06-20,North
1464,2022-03-31,East
1465,2024-06-27,East
1466,2020-04-13,South
1467,2025-05-24,North
1468,2022-11-28,North
1469,2025-05-24,North
1470,2020-07-16,North
1471,2024-07-27,North
1472,2021-08-01,North
1473,2021-01-25,North
1474,2023-04-17,South
1475,2025-06-14,South
1476,2021-07-07,West
1477,2024-01-11,North
1478,2024-03-03,North
1479,2022-11-04,South
1480,2024-07-04,South
1481,2024-08-19,North
1482,2023-08-05,North
1483,2021-04-22,South
1484,2023-06-08,South
1485,2022-07-11,West
1486,2021-02-23,West
1487,2020-06-05,North
1488,2021-07-03,South
1489,2024-01-04,West
1490,2023-01-25,North
1491,2022-10-17,West
1492,2022-09-23,West
1493,2023-12-05,West
1494,2022-08-08,East
1495,2020-10-15,North
1496,2023-07-01,West
1497,2020-07-14,North
1498,2021-08-20,North
1499,2025-01-31,South
1500,2024-03-25,North
1501,2021-05-31,West
1502,2024-07-16,North
1503,2025-02-08,South
1504,2022-05-14,East
1505,2023-02-15,East
1506,2022-03-16,South
1507,2025-04-16,West
1508,2023-03-28,West
1509,2022-03-25,West
1510,2020-08-15,North
1511,2025-03-15,East
1512,2020-08-03,West
1513,2022-08-05,East
1514,2024-09-15,South
1515,2020-01-15,East
1516,2023-03-26,West
1517,2024-07-29,East
1518,2023-07-08,South
1519,2023-03-26,East
1520,2020-02-16,North
1521,2020-11-19,South
1522,2022-04-23,North
1523,2024-09-04,North
1524,2020-05-09,West
1525,2023-12-05,West
1526,2020-04-04,South
1527,2021-09-18,West
1528,2022-01-24,East
1529,2025-05-09,South
1530,2023-08-08,West
1531,2022-03-04,West
1532,2025-01-08,East
1533,2023-07-30,North
1534,2020-03-09,East
1535,2024-08-10,North
1536,2020-01-11,West
1537,2023-07-01,North
1538,2025-02-08,North
1539,2022-05-21,West
1540,2021-07-03,South
1541,2023-03-03,East
1542,2021-12-12,West
1543,2020-01-23,East
1544,2022-03-25,East
1545,2020-12-11,North
1546,2020-10-28,West
1547,2020-12-28,South
1548,2021-01-30,East
1549,2020-08-05,East
1550,2020-05-20,South
1551,2024-06-27,East
1552,2022-08-15,West
1553,2023-05-18,South
1554,2022-09-11,West
1555,2022-09-19,South
1556,2024-07-04,East
1557,2024-06-27,South
1558,2022-04-07,West
1559,2021-11-13,South
1560,2024-01-23,East
1561,2022-09-30,North
1562,2020-12-21,East
1563,2022-10-04,East
1564,2023-09-09,North
1565,2023-03-02,South
1566,2022-06-06,East
1567,2025-01-02,North
1568,2025-02-06,West
1569,2020-05-06,North
1570,2023-02-03,East
1571,2022-10-05,West
1572,2021-08-26,East
1573,2024-12-27,North
1574,2023-11-02,West
1575,2025-04-12,East
1576,2022-10-10,North
1577,2020-02-20,West
1578,2022-11-18,East
1579,2024-01-25,North
1580,2023-08-12,East
1581,2023-08-13,East
1582,2024-10-15,East
1583,2022-02-17,South
1584,2023-12-01,East
1585,2024-11-27,West
1586,2022-03-24,North
1587,2024-06-24,North
1588,2023-11-29,South
1589,2023-10-01,South
1590,2024-07-03,South
1591,2021-02-23,East
1592,2023-04-20,East
1593,2022-09-09,West
1594,2022-04-04,North
1595,2022-10-21,North
1596,2025-01-28,East
1597,2025-05-27,North
1598,2021-07-20,East
1599,2021-01-05,South
1600,2022-07-24,East
1601,2025-04-18,West
1602,2021-10-22,East
1603,2023-12-25,East
1604,2022-08-26,North
1605,2023-08-25,East
1606,2023-03-06,West
1607,2020-07-20,East
1608,2023-12-30,East
1609,2020-11-08,South
1610,2020-04-26,East
1611,2024-08-16,East
1612,2022-07-25,East
1613,2024-12-31,West
1614,2021-07-28,North
1615,2020-08-31,South
1616,2021-06-20,South
1617,2024-06-13,East
1618,2020-03-15,East
1619,2025-01-03,North
1620,2021-01-20,East
1621,2025-04-10,West
1622,2023-05-18,North
1623,2021-04-19,East
1624,2021-02-21,North
1625,2020-12-12,South
1626,2024-04-01,East
1627,2021-10-01,North
1628,2022-07-27,North
1629,2022-08-12,East
1630,2022-05-25,North
1631,2022-02-01,East
1632,2023-04-17,East
1633,2023-04-20,West
1634,2021-10-25,West
1635,2020-01-25,North
1636,2025-06-13,North
1637,2023-04-18,North
1638,2021-12-10,South
1639,2024-03-04,East
1640,2025-02-22,East
1641,2023-03-30,South
1642,2020-06-25,South
1643,2020-10-11,North
1644,2020-03-03,East
1645,2022-09-29,West
1646,2021-10-23,West
1647,2021-10-27,South
1648,2020-06-04,South
1649,2025-03-20,East
1650,2024-02-01,East
1651,2022-12-08,West
1652,2022-08-24,East
1653,2022-04-28,North
1654,2023-01-12,South
1655,2023-10-16,West
1656,2021-11-19,West
1657,2020-05-27,North
1658,2024-07-11,East
1659,2020-12-07,East
1660,2021-04-20,South
1661,2022-12-22,North
1662,2024-09-20,West
1663,2023-10-15,North
1664,2021-07-14,West
1665,2020-11-22,North
1666,2024-11-27,East
1667,2024-10-25,West
1668,2023-03-10,South
1669,2022-09-16,North
1670,2020-08-02,East
1671,2021-03-10,West
1672,2025-03-29,East
1673,2022-08-09,North
1674,2021-12-23,South
1675,2023-09-03,South
1676,2020-02-01,North
1677,2021-10-31,West
1678,2020-10-11,East
1679,2023-08-21,East
1680,2021-03-04,West
1681,2024-02-09,North
1682,2020-10-12,East
1683,2023-03-13,East
1684,2023-12-18,North
1685,2022-11-08,East
1686,2020-01-18,West
1687,2022-02-07,West
1688,2021-08-12,North
1689,2023-10-26,North
1690,2023-04-13,West
1691,2022-10-06,North
1692,2020-07-12,West
1693,2021-05-16,West
1694,2022-09-14,West
1695,2023-02-10,East
1696,2020-04-23,North
1697,2023-05-30,East
1698,2024-08-28,North
1699,2022-08-04,South
1700,2022-04-10,East
1701,2024-07-25,East
1702,2025-04-04,East
1703,2023-07-11,South
1704,2022-07-13,North
1705,2020-02-24,South
1706,2025-03-09,North
1707,2024-07-24,North
1708,2022-03-10,North
1709,2022-02-16,North
1710,2024-01-21,North
1711,2025-03-16,South
1712,2020-06-10,East
1713,2023-11-04,South
1714,2020-03-27,East
1715,2020-02-24,East
1716,2024-02-08,West
1717,2024-12-28,East
1718,2023-04-16,South
1719,2023-11-15,West
1720,2023-10-04,North
1721,2022-10-28,North
1722,2022-04-12,East
1723,2020-11-08,North
1724,2022-01-28,North
1725,2025-02-01,West
1726,2021-03-18,South
1727,2024-11-25,North
1728,2020-11-23,North
1729,2022-12-13,South
1730,2022-01-30,West
1731,2023-06-16,West
1732,2023-06-06,North
1733,2021-08-01,East
1734,2022-12-10,South
1735,2024-06-20,West
1736,2024-06-15,North
1737,2022-10-03,West
1738,2023-07-11,North
1739,2023-12-12,South
1740,2024-12-31,East
1741,2020-04-05,South
1742,2023-01-16,West
1743,2023-01-06,West
1744,2023-08-04,West
1745,2023-02-17,East
1746,2022-03-24,South
1747,2021-05-05,North
1748,2025-04-19,South
1749,2021-03-27,South
1750,2024-03-03,East
1751,2020-06-13,South
1752,2020-06-30,West
1753,2021-04-13,East
1754,2022-06-28,West
1755,2022-01-04,West
1756,2022-04-02,South
1757,2022-08-01,North
1758,2020-01-07,South
1759,2020-11-25,North
1760,2022-02-13,East
1761,2024-08-23,East
1762,2020-05-30,East
1763,2023-01-13,West
1764,2020-05-26,West
1765,2024-07-05,East
1766,2023-11-05,South
1767,2022-07-03,West
1768,2024-04-20,West
1769,2023-08-01,South
1770,2021-11-30,West
1771,2020-03-22,South
1772,2021-05-28,North
1773,2025-04-04,South
1774,2022-03-25,North
1775,2021-12-09,West
1776,2025-04-23,North
1777,2024-03-26,South
1778,2022-01-15,North
1779,2022-10-19,East
1780,2023-11-10,South
1781,2021-12-07,South
1782,2021-04-15,North
1783,2023-02-16,West
1784,2021-01-30,West
1785,2024-04-04,South
1786,2020-09-17,South
1787,2022-03-15,North
1788,2022-07-22,South
1789,2023-07-03,South
1790,2024-10-23,West
1791,2022-06-23,South
1792,2023-06-03,North
1793,2022-12-12,South
1794,2022-07-28,South
1795,2025-03-05,South
1796,2024-03-03,East
1797,2024-03-09,South
1798,2022-05-03,North
1799,2023-10-19,West
1800,2023-07-27,West
1801,2021-08-15,East
1802,2021-12-14,North
1803,2023-03-27,West
1804,2021-09-23,West
1805,2020-02-28,South
1806,2024-10-16,South
1807,2020-05-07,South
1808,2022-01-05,East
1809,2021-12-21,South
1810,2025-03-20,North
1811,2023-02-12,East
1812,2023-05-17,West
1813,2021-06-09,West
1814,2021-06-04,North
1815,2021-07-05,North
1816,2025-06-08,West
1817,2020-08-24,North
1818,2023-07-28,North
1819,2023-10-14,North
1820,2023-05-09,South
1821,2024-11-16,West
1822,2023-07-25,North
1823,2023-06-12,North
1824,2021-05-08,South
1825,2020-01-04,West
1826,2021-10-27,East
1827,2021-03-17,West
1828,2020-01-29,West
1829,2023-02-06,West
1830,2021-09-01,South
1831,2024-10-16,West
1832,2022-03-15,East
1833,2020-03-15,North
1834,2022-04-17,West
1835,2023-03-15,South
1836,2020-05-07,West
1837,2025-02-19,West
1838,2020-02-11,East
1839,2023-10-11,East
1840,2020-02-10,South
1841,2022-07-22,South
1842,2020-02-03,South
1843,2022-11-06,South
1844,2024-08-27,South
1845,2023-03-22,North
1846,2022-09-24,North
1847,2023-11-02,South
1848,2021-08-10,South
1849,2024-06-10,North
1850,2024-07-10,East
1851,2025-03-12,North
1852,2020-12-07,South
1853,2020-01-27,East
1854,2025-01-22,South
1855,2023-08-03,West
1856,2021-10-07,East
1857,2021-12-31,South
1858,2020-06-16,North
1859,2021-09-01,South
1860,2020-09-24,North
1861,2024-11-07,East
1862,2022-03-31,North
1863,2021-03-30,East
1864,2022-06-24,South
1865,2024-09-04,North
1866,2023-11-25,East
1867,2022-07-10,East
1868,2022-09-07,East
1869,2024-02-08,West
1870,2021-12-02,East
1871,2021-09-25,South
1872,2024-04-30,South
1873,2024-05-18,South
1874,2020-05-09,East
1875,2022-10-16,South
1876,2025-01-19,East
1877,2023-10-18,East
1878,2024-09-24,East
1879,2022-03-29,West
1880,2021-11-23,North
1881,2023-08-08,South
1882,2023-10-26,West
1883,2022-03-04,South
1884,2020-01-29,West
1885,2020-05-28,North
1886,2024-12-07,North
1887,2023-08-12,North
1888,2020-01-11,North
1889,2024-03-15,East
1890,2021-11-06,South
1891,2023-02-10,South
1892,2020-07-05,South
1893,2022-03-17,East
1894,2022-01-13,South
1895,2023-06-04,North
1896,2023-08-26,South
1897,2020-04-07,South
1898,2020-02-24,West
1899,2021-09-14,East
1900,2021-10-25,North
1901,2022-01-27,North
1902,2021-02-09,North
1903,2020-03-09,South
1904,2023-08-28,North
1905,2023-08-05,North
1906,2024-11-20,West
1907,2024-04-20,South
1908,2022-01-20,West
1909,2023-03-17,East
1910,2024-01-30,South
1911,2024-10-28,West
1912,2023-06-21,East
1913,2024-02-23,West
1914,2025-02-15,East
1915,2022-08-15,North
1916,2024-03-10,North
1917,2020-12-30,South
1918,2021-04-26,West
1919,2020-07-19,West
1920,2020-06-02,East
1921,2024-01-13,South
1922,2024-03-04,North
1923,2020-03-13,West
1924,2021-12-13,East
1925,2020-10-22,North
1926,2022-11-06,North
1927,2024-07-22,North
1928,2023-05-25,East
1929,2020-03-01,East
1930,2022-07-27,North
1931,2024-06-27,East
1932,2020-02-11,North
1933,2020-01-25,North
1934,2022-11-28,North
1935,2024-12-31,East
1936,2020-05-10,South
1937,2024-03-01,South
1938,2023-06-06,East
1939,2020-04-17,West
1940,2020-06-20,East
1941,2023-12-29,West
1942,2024-02-10,North
1943,2020-04-11,West
1944,2022-05-15,North
1945,2021-06-07,South
1946,2020-10-01,North
1947,2024-06-24,West
1948,2022-12-03,South
1949,2025-06-01,South
1950,2022-03-27,East
1951,2022-08-14,West
1952,2022-11-06,West
1953,2020-11-25,East
1954,2024-05-11,East
1955,2025-01-20,South
1956,2024-02-29,East
1957,2025-01-12,South
1958,2020-01-12,West
1959,2023-09-03,East
1960,2024-06-03,West
1961,2020-08-03,South
1962,2020-12-04,North
1963,2024-12-04,North
1964,2021-10-22,West
1965,2023-01-09,South
1966,2024-10-16,South
1967,2024-02-17,North
1968,2021-01-08,South
1969,2022-09-02,South
1970,2021-12-10,West
1971,2023-05-08,North
1972,2024-04-09,South
1973,2021-04-10,West
1974,2023-01-17,East
1975,2023-07-15,North
1976,2024-08-05,West
1977,2024-05-13,East
1978,2025-04-29,South
1979,2021-05-03,South
1980,2025-03-15,East
1981,2024-04-10,West
1982,2020-02-16,South
1983,2023-08-04,South
1984,2022-02-16,West
1985,2022-11-05,West
1986,2021-12-11,East
1987,2021-02-04,South
1988,2025-04-26,West
1989,2024-12-22,North
1990,2022-09-07,East
1991,2023-01-14,East
1992,2020-09-06,East
1993,2021-01-25,East
1994,2024-12-10,North
1995,2020-11-30,East
1996,2021-09-20,East
1997,2024-03-22,West
1998,2020-05-16,South
1999,2022-06-01,East
2000,2021-11-18,West
2001,2025-02-06,West
2002,2024-03-01,South
2003,2022-04-06,West
2004,2021-12-27,West
2005,2024-02-09,East
2006,2021-08-16,East
2007,2023-05-31,West
2008,2022-09-16,North
2009,2021-01-06,South
2010,2022-07-23,West
2011,2022-09-21,West
2012,2021-02-05,North
2013,2024-01-06,South
2014,2024-02-22,West
2015,2021-09-06,West
2016,2023-07-20,East
2017,2024-03-29,West
2018,2023-03-28,North
2019,2023-03-21,West
2020,2022-09-21,South
2021,2021-09-11,South
2022,2020-07-06,North
2023,2025-01-10,West
2024,2023-01-26,West
2025,2020-05-10,West
2026,2022-03-15,West
2027,2023-04-09,West
2028,2022-07-24,South
2029,2022-09-12,East
2030,2020-07-01,South
2031,2022-09-09,East
2032,2020-12-29,South
2033,2020-02-08,North
2034,2024-03-30,West
2035,2025-03-26,East
2036,2021-05-11,South
2037,2024-03-19,East
2038,2023-10-04,West
2039,2022-09-08,North
2040,2022-07-09,West
2041,2023-11-21,South
2042,2021-12-22,South
2043,2023-03-30,East
2044,2020-01-16,North
2045,2021-05-07,North
2046,2023-12-20,South
2047,2023-02-05,East
2048,2022-06-12,West
2049,2024-01-13,West
2050,2020-11-06,South
2051,2022-01-08,South
2052,2023-04-08,West
2053,2021-06-29,West
2054,2021-02-17,West
2055,2020-09-07,East
2056,2022-01-28,North
2057,2024-12-09,South
2058,2023-03-10,South
2059,2023-07-21,East
2060,2023-12-10,West
2061,2024-06-19,East
2062,2024-10-28,West
2063,2025-03-29,South
2064,2022-11-28,North
2065,2022-03-24,East
2066,2020-01-29,West
2067,2022-08-15,South
2068,2021-04-21,North
2069,2020-11-13,East
2070,2020-09-01,East
2071,2022-01-17,South
2072,2021-11-27,East
2073,2020-09-28,South
2074,2024-01-03,East
2075,2024-11-06,North
2076,2023-06-16,North
2077,2021-01-11,East
2078,2020-09-22,South
2079,2022-07-14,West
2080,2022-07-09,East
2081,2023-10-14,West
2082,2020-12-05,South
2083,2021-01-23,West
2084,2021-07-30,East
2085,2024-09-08,North
2086,2020-01-03,South
2087,2023-12-23,North
2088,2023-03-11,North
2089,2021-01-10,North
2090,2024-08-20,East
2091,2020-11-19,South
2092,2020-05-25,West
2093,2025-06-04,North
2094,2020-10-19,West
2095,2024-08-15,South
2096,2021-03-07,South
2097,2021-12-05,West
2098,2022-08-06,West
2099,2025-06-21,North
2100,2021-08-07,West
2101,2021-02-02,West
2102,2022-03-27,East
2103,2025-03-27,North
2104,2023-09-29,North
2105,2022-08-21,South
2106,2023-03-09,West
2107,2020-07-05,East
2108,2025-01-02,South
2109,2020-03-01,East
2110,2022-07-27,North
2111,2023-11-04,West
2112,2021-12-10,East
2113,2022-03-17,South
2114,2024-01-03,North
2115,2023-09-04,East
2116,2023-08-18,East
2117,2023-09-29,South
2118,2020-01-11,East
2119,2022-12-21,North
2120,2025-02-11,East
2121,2020-08-13,West
2122,2023-03-22,West
2123,2024-09-30,South
2124,2021-07-17,West
2125,2022-02-10,West
2126,2024-05-13,East
2127,2024-05-26,North
2128,2024-08-10,North
2129,2025-02-27,East
2130,2024-05-17,West
2131,2023-08-26,East
2132,2022-06-03,West
2133,2023-06-20,West
2134,2024-02-25,West
2135,2023-10-21,North
2136,2023-09-15,South
2137,2023-02-04,North
2138,2020-08-13,West
2139,2022-04-04,East
2140,2020-08-05,East
2141,2022-07-25,West
2142,2022-01-22,South
2143,2021-05-20,North
2144,2020-09-15,North
2145,2025-03-26,West
